layer	pub_slug	suggest	title	hit	note
DEVICE_DIFF_REVIEW	suteetasu-all-infinitei	status-ooru	ステータス・オール∞(インフィニティ)	ステータス->status	
DEVICE_DIFF_REVIEW	noogeemu-nooraifu-dai-nishou-toubu-rengouhen	noogeemu-noo-life-dai-nishou-toubu-rengouhen	ノーゲーム・ノーライフ第二章東部連合編	ライフ->life	
DEVICE_DIFF_REVIEW	beautiful-place	beauty-furupureisu	ビューティフルプレイス	ビューティ->beauty	
DEVICE_DIFF_REVIEW	furiisukiru-de-saikyou-boukensha	furii-skill-de-saikyou-boukensha	フリースキルで最強冒険者	スキル->skill	
DEVICE_DIFF_REVIEW	bokunchi-no-meidosantachi	boku-n-chino-maid-santachi	ボクんちのメイドさんたち。	メイド->maid	
DEVICE_DIFF_REVIEW	potion-wa-160km-h-de-nageru-mono	pooshon-wa-160-km-h-de-nageru-mono-item-gakari-no-ore-ga-bannou-kaifukuyaku-o-to	ポーションは160km/hで投げるモノ!～アイテム係の俺が万能回復薬を投擲することで最強の冒険者に成り上がる!?～@COMIC	アイテム->item	
DEVICE_DIFF_REVIEW	mimoza-ni-koi-shite	mimosa-ni-koishi-te	ミモザに恋して	ミモザ->mimosa	
DEVICE_DIFF_REVIEW	rome-futari-gurashi	roma-futari-kurashi	ローマふたり暮らし	ローマ->roma	
DEVICE_DIFF_REVIEW	tomodachi-dakedo-sekkusu-suru	tomodachi-da-kedo-sex-suru	友達だけどセックスする?	セックス->sex	
DEVICE_DIFF_REVIEW	saotome-san-niwa-mou-desugeemu-shika-nai	saotome-san-ni-wa-mou-death-game-shika-nai	早乙女さんにはもうデスゲームしかない	ゲーム->game	
DEVICE_DIFF_REVIEW	futsuu-shoku-no-isekai-surooraifu	futsuushoku-no-isekai-slow-life	普通職の異世界スローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	shinimodori-no-mahou-gakkou-seikatsu-o-moto-koibito-to-puroroogu-kara	shi-ni-modori-no-mahou-gakkou-seikatsu-o-moto-koibito-to-prologue-kara	死に戻りの魔法学校生活を、元恋人とプロローグから	プロローグ->prologue	
DEVICE_DIFF_REVIEW	isekaigaeri-no-moto-yuusha-desu-desugeemu-ni-makikomaremashita	i-sekaigaeri-no-moto-yuusha-desu-ga-death-game-ni-makikomaremashita	異世界帰りの元勇者ですが、デスゲームに巻き込まれました	ゲーム->game	
DEVICE_DIFF_REVIEW	shin-no-nakama-ni-narenakatta-ohime-sama-wa-henkyou-de-surooraifu-suru-koto-ni-shimashita	shin-no-nakama-ni-narenakatta-ohimesama-wa-henkyou-de-slow-life-surukoto-ni-shim	真の仲間になれなかったお姫様は、辺境でスローライフすることにしました	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	manatsu-no-grey-guu	manatsu-no-gray-guu	真夏のグレイグー	グレイ->gray	
DEVICE_DIFF_REVIEW	wakiyaku-reijou-ni-tensei-shimashita-ga-shinario-doori-niwa-ikasemasen	wakiyaku-reijou-ni-tensei-shimashita-ga-scenario-doori-ni-wa-ikasemasen	脇役令嬢に転生しましたがシナリオ通りにはいかせません!	シナリオ->scenario	
DEVICE_DIFF_REVIEW	harapeko-seijo-to-manpuku-majo-no-isekai-surooraifu	hara-peko-seijo-to-manpuku-majo-no-isekai-slow-life	腹ペコ聖女とまんぷく魔女の異世界スローライフ!	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	mitsukoi-ruumushiea	mitsu-koi-room-shea	蜜恋ルームシェア	ルーム->room	
DEVICE_DIFF_REVIEW	kishi-sama-to-goukon-shitara-soku-rokkuon-saremashita	kishi-sama-to-goukon-shitara-soku-rock-on-saremashita-hodasarete-unazuitara-nige	騎士様と合コンしたら即ロックオンされました。絆されて頷いたら逃げられなくて困ります!	ロック->rock	
DEVICE_DIFF_REVIEW	hagure-ningyo-no-diana	hagure-ningyo-no-dear-na	はぐれ人魚のディアナ	ディア->dear	
DEVICE_DIFF_REVIEW	wakeatte-zetsumetsu-shimashita-beautiful	wakeatte-zetsumetsu-shimashita-beauty-furu	わけあって絶滅しました。ビューティフル	ビューティ->beauty	
DEVICE_DIFF_REVIEW	ikemen-otto-wa-gorira-tsuma-to-pretty-musume-o-aishisugiteru	ikemen-otto-wa-gorilla-tsuma-to-puriti-musume-o-aishisugiteru	イケメン夫はゴリラ妻とプリティ娘を愛しすぎてる	ゴリラ->gorilla	
DEVICE_DIFF_REVIEW	eneotto-desugeemu	ene-otto-death-game	エネ夫デスゲーム	ゲーム->game	
DEVICE_DIFF_REVIEW	shootokeeki-no-ichigo-wa-itsu-taberu	show-tokeeki-no-ichigo-wa-itsu-taberu	ショートケーキの苺はいつ食べる?	ショー->show	
DEVICE_DIFF_REVIEW	sutaaringuraado-no-kyouzoku	star-ringu-raado-no-kyouzoku	スターリングラードの凶賊	スター->star	
DEVICE_DIFF_REVIEW	drunk-invader	do-rank-inbeedaa	ドランク・インベーダー	ランク->rank	
DEVICE_DIFF_REVIEW	buruubaado-5	blue-bird-5	ブルーバード5	バード->bird,ブルー->blue	
DEVICE_DIFF_REVIEW	marry-go-round	mary-gooraundo	マリーゴーラウンド	マリー->mary	
DEVICE_DIFF_REVIEW	mimozaism	mimosa-izumu	ミモザイズム	ミモザ->mimosa	
DEVICE_DIFF_REVIEW	rabuhoteru-obaa-chan	love-hotel-o-baachan	ラブホテルおばあちゃん	ホテル->hotel	
DEVICE_DIFF_REVIEW	sanzu-no-kawa-autoretto-park	sanzunokawa-out-rettopaaku	三途の川アウトレットパーク	アウト->out	
DEVICE_DIFF_REVIEW	kyoukan-suteetasu-makkusu-na-ore-to-majuu-no-isekai-soukoku	kyoukan-status-max-na-ore-to-majuu-no-isekai-soukoku	共感ステータスMAXな俺と魔獣の異世界創国	ステータス->status	
DEVICE_DIFF_REVIEW	doujin-jo-apaato-tatete-mita	doujin-onna-apartment-tatete-mita	同人女アパート建ててみた	アパート->apartment	
DEVICE_DIFF_REVIEW	taishou-yuurei-apaato-houmeikan-no-shinmai-kanrinin	taishou-yuurei-apartment-ootori-meikan-no-shinmai-kanrijin	大正幽霊アパート鳳銘館の新米管理人	アパート->apartment	
DEVICE_DIFF_REVIEW	kyuutei-o-kubi-ni-natta-shokubutsu-madoushi-wa-surooraifu-o-ouka-suru	kyuutei-o-kubi-ni-natta-shokubutsu-ma-doushi-wa-slow-life-o-ouka-suru	宮廷をクビになった植物魔導師はスローライフを謳歌する	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	tabisuru-renkinjutsushi-no-surooraifu	tabi-suru-renkinjutsushi-no-slow-life	旅する錬金術師のスローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	higashi-chiseki-san-no-meikuappu-doll	higashi-senseki-san-no-make-appudooru	東千石さんのメイクアップドール	メイク->make	
DEVICE_DIFF_REVIEW	nagisa-no-saameido	nagisa-no-saa-maid	渚のサーメイド	メイド->maid	
DEVICE_DIFF_REVIEW	isekai-torippusaki-de-tasukete-kureta-no-wa-hitogoroshi-no-shounen-deshita	isekai-trip-saki-de-tasukete-kureta-no-wa-hitogoroshi-no-shounen-deshita	異世界トリップ先で助けてくれたのは、人殺しの少年でした。	トリップ->trip	
DEVICE_DIFF_REVIEW	dai-3-ouji-wa-surooraifu-o-go-goshomou	dai-3-ouji-wa-slow-life-o-go-shomou	第3王子はスローライフをご所望	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	yonekura-fuufu-no-reshipichou	yonezou-fuufu-no-recipe-chou	米蔵夫婦のレシピ帳	レシピ->recipe	
DEVICE_DIFF_REVIEW	mikawa-beruno-to-ika-gorira-no-choujigen-joshikai	mikawa-be-ru-no-to-ika-gorilla-no-chou-jigen-joshikai	美川べるのといかゴリラの超次元女子会	ゴリラ->gorilla	
DEVICE_DIFF_REVIEW	fujiko-efu-fujio-esuefu-tanpen-konpuriito-works	touko-f-fujio-sf-tanpen-complete-waakusu	藤子・F・不二雄SF短編コンプリート・ワークス	コンプリート->complete	
DEVICE_DIFF_REVIEW	keishichou-autosaidaa	keishichou-out-saidaa	警視庁アウトサイダー	アウト->out	
DEVICE_DIFF_REVIEW	choujin-locke-doukei	choujin-rock-doukei	超人ロック憧憬	ロック->rock	
DEVICE_DIFF_REVIEW	tsuihousareta-saikyou-kuzu-kenja-no-henkyou-kosodate-surooraifu	tsuihou-saikyou-kuzu-kenja-no-henkyou-kosodate-slow-life	追放最凶クズ〈?〉賢者の辺境子育てスローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	pakupaku-desuwa-tsuihousareta-sareta-ojousama	pakupaku-desu-wa-tsuihou-sareta-ojousama-no-monster-o-taberu-hodo-tsuyoku-naru-s	〈パクパクですわ〉追放されたお嬢様の『モンスターを食べるほど強くなる』スキルは、1食で1レベルアップする前代未聞の最強スキルでした。3日で人類最強になりましたわ～!	モンスター->monster	
DEVICE_DIFF_REVIEW	saikyou-suteetasu-o-hikitsuide-ningen-ni-tensei-shita-seijuu-behiimosu	saikyou-status-o-hikitsuide-ningen-ni-tensei-shita-kiyoshijuu-behiimosu-yuusha-n	《最強ステータス》を引き継いで人間に転生した聖獣ベヒーモス、勇者の婚約者〈お姫様〉をうっかり寝取ってしまう	ステータス->status	
DEVICE_DIFF_REVIEW	aru-teido-no-mahou-no-sainou-de-kondo-koso-isekai-de-surooraifu-o-okurimasu	aruteido-no-mahou-no-sainou-de-kondo-koso-isekai-de-slow-life-o-okurimasu	「ある程度〈?〉の魔法の才能」で今度こそ異世界でスローライフをおくります	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	okashi-no-ie-no-madam-san	okashi-no-ie-no-madame-san	おかしの家のマダムさん	マダム->madame	
DEVICE_DIFF_REVIEW	chimidoro-aisukuriimu	chimidoro-ice-kuriimu	ちみどろアイスクリーム	アイス->ice	
DEVICE_DIFF_REVIEW	poyopoyo-shinryaku-sutaadamu	po-yo-po-yo-shinryaku-star-damu	ぽよぽよ侵略スターダム!	スター->star	
DEVICE_DIFF_REVIEW	aidorumasutaa-shainiikaraazu-jimuteki-koukuu-kiroku	idol-master-shainiikaraazu-jimuteki-hikari-sora-kiroku	アイドルマスター シャイニーカラーズ 事務的光空記録	アイドル->idol,マスター->master	
DEVICE_DIFF_REVIEW	kandata-onee-san-no-jigoku-surooraifu	kandata-o-neesan-no-jigoku-slow-life	カンダタおねえさんの地獄スローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	climax-necromance	cry-makkusunekuromansu	クライマックスネクロマンス	クライ->cry	
DEVICE_DIFF_REVIEW	saidokikku	side-kikku	サイドキック	サイド->side	
DEVICE_DIFF_REVIEW	panchirasshu-jieikee-tara-chan	punch-rasshu-jk-tara-chan	パンチラッシュJKタラちゃん	パンチ->punch	
DEVICE_DIFF_REVIEW	bikkurimen-shiritsu-meidon-jogakuin	bikkuri-men-shiritsu-maid-n-jogakuin	ビックリメン私立メイドン女学院	メイド->maid	
DEVICE_DIFF_REVIEW	pokemon-special-scarlet-violet	poketto-monster-special-sukaaretto-baioretto	ポケットモンスターSPECIALスカーレット・バイオレット	モンスター->monster	
DEVICE_DIFF_REVIEW	raburaibu-superstar-chii-chan-buchou-wa-yuunou-desu	love-live-suupaasutaa-chiichan-buchou-wa-yuunou-desu	ラブライブ!スーパースター!!ちぃちゃん部長は有能です!	ライブ->live	
DEVICE_DIFF_REVIEW	ubaware-seijo-to-noroware-kishidan-no-seiiki-hikikomori-surooraifu	ubaware-seijo-to-noroware-kishidan-no-seiikibiki-komori-slow-life	奪われ聖女と呪われ騎士団の聖域引き篭もりスローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	haison-de-hajimeru-surooraifu	haimura-de-hajimeru-slow-life	廃村ではじめるスローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	horenai-hanayome-boonasu-torakku	horenai-hanayome-bonus-torakku	惚れない花嫁-ボーナストラック-	ボーナス->bonus	
DEVICE_DIFF_REVIEW	saikyou-gift-de-ryouchi-keiei-surooraifu	saikyou-gifuto-de-ryouchi-keiei-slow-life	最強ギフトで領地経営スローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	mimi-ga-kikoenai-watashi-ga-sukirusu-igan-ni-natta	mimi-ga-kikoenai-watashi-ga-skill-su-igan-ni-natta	耳がきこえない私がスキルス胃がんになった	スキル->skill	
DEVICE_DIFF_REVIEW	tensei-renkin-shoujo-no-surooraifu	tensei-ne-kin-shoujo-no-slow-life	転生錬金少女のスローライフ	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	aotoorenji	ao-orange	青⇔オレンジ	オレンジ->orange	
DEVICE_DIFF_REVIEW	under-ku	an-dark	アンダーク	ダーク->dark	
DEVICE_DIFF_REVIEW	uizurein-oukoku-monogatari-ryuu-ga-hanayome	with-rain-oukoku-monogatari-ryuu-ga-hanayome	ウィズレイン王国物語～竜が花嫁～	ウィズ->with,レイン->rain	
DEVICE_DIFF_REVIEW	overlord-shin-sekaihen	oobaa-road-shin-sekaihen	オーバーロード〈新〉世界編	ロード->road	
DEVICE_DIFF_REVIEW	gaidoyaku-no-tenshi-o-naguri-taoshitara-shiryoujutsushi-ni-narimashita	guide-yaku-no-tenshi-o-naguri-taoshitara-shiryoujutsushi-ni-narimashita	ガイド役の天使を殴り倒したら、死霊術師になりました	ガイド->guide	
DEVICE_DIFF_REVIEW	great-deadful	gray-todeddofuru	グレイトデッドフル	グレイ->gray	
DEVICE_DIFF_REVIEW	secret-baby-ga-hakkaku-shitara-tensai-gekai-no-shuuchaku-kyuuai-ga-hajimarimashita	seek-rettobebii-ga-hakkaku-shitara-tensai-gekai-no-shuuchaku-kyuuai-ga-hajimarim	シークレットベビーが発覚したら、天才外科医の執着求愛が始まりました	シーク->seek	
DEVICE_DIFF_REVIEW	slanleat	slow-nratto	スローンラット	スロー->slow	
DEVICE_DIFF_REVIEW	daunaa-kei-onee-san-ni-mainichi-kasu-no-uso-o-nagashikomareru-hanashi	downer-kei-o-neesan-ni-mainichi-kasu-no-o-nagashikomareru-hanashi	ダウナー系お姉さんに毎日カスの噓を流し込まれる話	ダウナー->downer	
DEVICE_DIFF_REVIEW	level-gacha	reberugacha-hazure-status-un-ga-kekkyoku-ichiban-juuyou-datta-ken-comic	レベルガチャ～ハズレステータス『運』が結局一番重要だった件～@COMIC	ステータス->status	
DEVICE_DIFF_REVIEW	vanpaia-dekiaiparadaisu	vampire-dekiai-paradise	ヴァンパイア♥溺愛パラダイス	ヴァンパイア->vampire,パラダイス->paradise	
DEVICE_DIFF_REVIEW	ore-no-wakuchin-dake-ga-zonbika-shita-sekai-o-sukueru	ore-no-wakuchin-dake-ga-zombie-ka-shita-sekai-o-sukueru	俺のワクチンだけがゾンビ化した世界を救える	ゾンビ->zombie	
DEVICE_DIFF_REVIEW	gakuen-aidorumasutaa-gold-rush	gakuen-idol-master-gold-rush	学園アイドルマスターgold rush	アイドル->idol,マスター->master	
DEVICE_DIFF_REVIEW	taida-na-akujoku-kizoku-ni-tensei-shita-ore-shinario-o-bukkowashitara-kikakugai-no-maryoku-de	taida-na-aku-ni-tensei-shita-ore-scenario-o-bu-kowashitara-kikakugai-no-maryoku	怠惰な悪辱貴族に転生した俺、シナリオをぶっ壊したら規格外の魔力で最凶になった	シナリオ->scenario	
DEVICE_DIFF_REVIEW	kekkon-shoya-no-desuruupu	kekkon-shoya-no-death-loop	結婚初夜のデスループ	ループ->loop	
DEVICE_DIFF_REVIEW	tensei-ankoku-kishidan-cheriiaji	tensei-ankoku-kishidan-cherry-mi	転生・暗黒騎士団チェリー味	チェリー->cherry	
DEVICE_DIFF_REVIEW	negattemo-nai-tsuihougo-kara-no-surooraifu	negatte-mo-nai-tsuihougo-kara-no-slow-life	願ってもない追放後からのスローライフ?	スロー->slow,ライフ->life	
DEVICE_DIFF_REVIEW	4-kaku-manga-gekijou-mainkurafuto-anahori-seikatsu	4-kaku-manga-gekijou-my-n-craft-ana-hori-seikatsu	4カクマンガ劇場マインクラフト穴ほり生活	クラフト->craft	
DEVICE_DIFF_REVIEW	killer-twinkle	killer-twinkle-anti-wa-suteeji-ni-agaremasen	Killer Twinkle : アンチはステージに上がれません	アンチ->anti	
DEVICE_DIFF_REVIEW	hihou-komyuryoku-0-otaku-shoujo	komyu-ryoku-0-otaku-shoujo-dragon-o-wan-pan-de-shizumete-yuumei-haishinsha-o-tas	【悲報】コミュ力0オタク少女、ドラゴンをワンパンで沈めて有名配信者を助けたら不本意バズが止まらない	ドラゴン->dragon	
DEVICE_DIFF_REVIEW	okubyou-na-dia	okubyou-na-dear-momotake-sensei-no-zeitaku-na-nayami	おくびょうなディア : 百武先生の贅沢な悩み	ディア->dear	
DEVICE_DIFF_REVIEW	kono-dame-doru-domo-me	kono-dame-doru-domome-chika-idol-o-budoukan-ni-tatasenai-to-gyaru-shachou-ni-bok	この駄目ドルどもめ! : 地下アイドルを武道館に立たせないと、ギャル社長に僕の内臓売られちゃう!?	アイドル->idol	
DEVICE_DIFF_REVIEW	tsuzuku-seikatsu-to-sukina-gohan-no-koto	tsuzuku-seikatsu-to-suki-na-gohan-no-koto-nichi-sai-irasuto-comic	つづく生活と、すきなごはんのこと。 日菜乃イラストコミック	コミック->comic	
DEVICE_DIFF_REVIEW	bo-chi-dk-ni-hanataba-o-gakuen-gaadenbaasuu	bo-chi-dk-ni-hanataba-o-gakuen-garden-bar-suu	ぼっちDKに花束をー学園ガーデンバースー	ガーデン->garden	
DEVICE_DIFF_REVIEW	abysmal	abyss-maru	アビスマル	アビス->abyss	
DEVICE_DIFF_REVIEW	afutaapiriodo	after-piriodo	アフターピリオド	アフター->after	
DEVICE_DIFF_REVIEW	andaaaidoru	andaa-idol	アンダーアイドル	アイドル->idol	
DEVICE_DIFF_REVIEW	erufu-san-no-mahou-ryouriten-yousei-joou-to-shite-tensei-shita-keredo-mazu-wa	elf-san-no-mahou-ryouriten-yousei-joou-toshite-tensei-shita-keredo-mazuha-nonbir	エルフさんの魔法料理店 : 妖精女王として転生したけれど、まずはのんびりお料理作りまくります!	エルフ->elf	
DEVICE_DIFF_REVIEW	zonchuu-zonbijkhageemu	zon-chuu-zombie-jk-wa-game-haishinchuu	ゾンちゅう〜ゾンビJKはゲーム配信中〜	ゲーム->game,ゾンビ->zombie	
DEVICE_DIFF_REVIEW	deyueru-masutaazu-aizouban	duel-masters-aizouban	デュエル・マスターズ : 愛蔵版	マスターズ->masters,デュエル->duel	
DEVICE_DIFF_REVIEW	mai-buraito-ruumumeito	my-bright-room-meito	マイ・ブライト・ルームメイト	ブライト->bright,ルーム->room	
DEVICE_DIFF_CLEAR	jingai-karute-1	jingai-karte-1	人外カルテ1	カルテ->karte	
DEVICE_DIFF_REVIEW	sasaki-to-pii-chan-yoshikita2026	sasaki-to-pii-chan-isekai-fantajii-nara-i-nou-battle-mo-mahou-shoujo-mo-death-ga	佐々木とピーちゃん 異世界ファンタジーなら異能バトルも魔法少女もデスゲームも敵ではありません	バトル->battle	
DEVICE_DIFF_REVIEW	kenkyaku-shoubai-premium-ka	kenkyaku-shoubai-premier-mu-ie	剣客商売プレミアム 家	プレミア->premier	
DEVICE_DIFF_REVIEW	ooedoburakku-enjieruzu	ooedo-black-angel-zu-matsuda-toujouhen	大江戸ブラック・エンジェルズ. 松田登場編	エンジェル->angel,ブラック->black	
DEVICE_DIFF_REVIEW	aruru-keiyaku-fuufu-no-kekkon-karute	aru-ru-keiyaku-fuufu-no-kekkon-karte	或る契約夫婦の結婚カルテ	カルテ->karte	
DEVICE_DIFF_REVIEW	kouryaku-fukanou-na-kusogee-no-hiroin-ni-tensei-shiteita	kouryaku-fukanou-na-kusogee-no-heroine-ni-tensei-shite-ita-node-korosareru-mae-n	攻略不可能なクソゲーのヒロインに転生していたので、殺される前に離脱したい	ヒロイン->heroine	
DEVICE_DIFF_REVIEW	kizuitaramusougeemunoakuyakushougundattaken-hametsuruutowabukkowasu	kizuitara-musou-game-no-akuyaku-shougun-datta-ken-hametsu-route-wa-bu-kowasu	気づいたら無双ゲームの悪役将軍だった件。 : 破滅ルートはぶっ壊す	ゲーム->game,ルート->route	
DEVICE_DIFF_REVIEW	hametsu-no-nyotei-11-kaime-no-jinsei-wa-reikoku-nyotei-o-yamete	hametsu-no-nyotei-11-kaime-no-jinsei-wa-reikoku-nyotei-o-yamete-shokei-end-o-kai	破滅の女帝 11回目の人生は冷酷女帝を辞めて処刑エンドを回避します	エンド->end	
DEVICE_DIFF_REVIEW	himitsu-o-aishita-hoteruou	himitsu-o-aishita-hotel-ou	秘密を愛したホテル王	ホテル->hotel	
DEVICE_DIFF_REVIEW	jitaku-apaato-ittou-to-tomo-ni-isekai-e	jitaku-apartment-ichimune-totomoni-isekai-e	自宅アパート一棟と共に異世界へ	アパート->apartment	
DEVICE_DIFF_CLEAR	rakurai-to-merou	rakurai-to-mellow	落雷とメロウ	メロウ->mellow	
DEVICE_DIFF_CLEAR	chi-chigiri-no-anasutashia	chi-chigiri-no-anastasia	血契のアナスタシア	アナスタシア->anastasia	
DEVICE_DIFF_REVIEW	mahou-jogakuen-no-baiten-de-hataraku-ore	mahou-onna-gakuen-no-baiten-de-hataraku-ore-wa-isekai-kara-shoukan-sareta-harem	魔法女学園の売店ではたらく俺は、異世界から召喚された『ハーレム先生』です。	ハーレム->harem	
DEVICE_DIFF_REVIEW	marou-shinshi-biiteii	ma-rou-shinshi-be-tea	魔老紳士ビーティー	ティー->tea	
DEVICE_DIFF_REVIEW	tasogareryuuseigunmasutaapiisu-aiseikou	tasogare-ryuuseigun-master-piisu-ai-hoshi-isao	黄昏流星群マスターピース : AI星功	マスター->master	
